,portfolio,investment,cash
2019-01-25,101810.49905991554,79086.44917488098,22724.04988503456
2019-01-28,100598.2251188755,77874.17523384094,22724.04988503456
2019-01-29,100475.78208184242,77751.73219680786,22724.04988503456
2019-01-30,100952.03728032112,78227.98739528656,22724.04988503456
2019-01-31,101589.95000481606,78865.9001197815,22724.04988503456
2019-02-01,101947.36123776436,74313.76759958267,27633.593638181686
2019-02-04,100872.56355834007,73238.96992015839,27633.593638181686
2019-02-05,100439.14086079597,72805.54722261429,27633.593638181686
2019-02-06,100598.62530112267,72965.03166294098,27633.593638181686
2019-02-07,101310.9283053875,73677.33466720581,27633.593638181686
2019-02-08,100495.56636691093,72861.97272872925,27633.593638181686
2019-02-11,99504.63592171669,71871.042283535,27633.593638181686
2019-02-12,99370.88777518272,71737.29413700104,27633.593638181686
2019-02-14,99041.62004828453,71408.02641010284,27633.593638181686
2019-02-15,98380.52627396584,70746.93263578415,27633.593638181686
2019-02-18,97593.36743187904,69959.77379369736,27633.593638181686
2019-02-19,97982.35306286812,70348.75942468643,27633.593638181686
2019-02-20,98635.74719166756,71002.15355348587,27633.593638181686
2019-02-21,99253.2489964962,71619.65535831451,27633.593638181686
2019-02-22,99896.49352860451,72262.89989042282,27633.593638181686
2019-02-25,100563.76329636574,72930.16965818405,27633.593638181686
2019-02-26,100323.4203183651,72689.82668018341,27633.593638181686
2019-02-27,100284.45857167244,72650.86493349075,27633.593638181686
2019-02-28,101008.08705878258,73374.49342060089,27633.593638181686
2019-03-01,102261.82648158073,74628.23284339905,27633.593638181686
2019-03-05,104657.76284098625,77024.16920280457,27633.593638181686
2019-03-06,105610.26648640633,77976.67284822464,27633.593638181686
2019-03-07,105290.15847373009,77656.5648355484,27633.593638181686
2019-03-08,105441.41112589836,77807.81748771667,27633.593638181686
2019-03-11,106702.05415129662,79068.46051311493,27633.593638181686
2019-03-12,107680.62653851509,80047.0329003334,27633.593638181686
2019-03-13,107536.15907502174,79902.56543684006,27633.593638181686
2019-03-14,107702.010668993,80068.41703081131,27633.593638181686
2019-03-15,107637.26396632195,80003.67032814026,27633.593638181686
2019-03-18,107757.02312159538,80123.4294834137,27633.593638181686
2019-03-19,108378.51293540001,80744.91929721832,27633.593638181686
2019-03-20,108066.75700354576,80433.16336536407,27633.593638181686
2019-03-22,107524.21336054802,79890.61972236633,27633.593638181686
2019-03-25,106757.56808257103,79123.97444438934,27633.593638181686
2019-03-26,107096.04291796684,79462.44927978516,27633.593638181686
2019-03-27,106967.95961737633,73280.82686805725,33687.13274931908
2019-03-28,107810.4051015377,74123.27235221863,33687.13274931908
2019-04-01,108930.16888022423,75243.03613090515,33687.13274931908
2019-04-02,108968.4493367672,75281.31658744812,33687.13274931908
2019-04-03,108099.89495825768,74412.7622089386,33687.13274931908
2019-04-04,107943.04905676842,74255.91630744934,33687.13274931908
2019-04-05,108404.025233984,74716.89248466492,33687.13274931908
2019-04-08,108057.45908522606,74370.32633590698,33687.13274931908
2019-04-09,108196.16810774803,74509.03535842896,33687.13274931908
2019-04-10,108016.08914732933,74328.95639801025,33687.13274931908
2019-04-11,108081.98673415184,74394.85398483276,33687.13274931908
2019-04-12,108400.8021504879,74713.66940116882,33687.13274931908
2019-04-15,108685.57702231407,74998.444272995,33687.13274931908
2019-04-16,108901.21017813683,75214.07742881775,33687.13274931908
2019-04-18,108229.69163489342,74542.55888557434,33687.13274931908
2019-04-22,106985.40005850792,73298.26730918884,33687.13274931908
2019-04-23,106870.46903204918,73183.3362827301,33687.13274931908
2019-04-24,107209.1454732418,73522.01272392273,33687.13274931908
2019-04-25,106972.5422399044,73285.40949058533,33687.13274931908
2019-04-26,107028.54187273979,73341.40912342072,33687.13274931908
2019-04-30,105858.07426810265,72170.94151878357,33687.13274931908
2019-05-02,105567.41219210625,71880.27944278717,33687.13274931908
2019-05-03,105620.77958655357,71933.6468372345,33687.13274931908
2019-05-06,104859.20104575157,71172.0682964325,33687.13274931908
2019-05-07,104340.10937952995,70652.97663021088,33687.13274931908
2019-05-08,103839.71442866325,70152.58167934418,33687.13274931908
2019-05-09,103806.81335520744,70119.68060588837,33687.13274931908
2019-05-10,103941.58693766594,70254.45418834686,33687.13274931908
2019-05-13,102118.58201479912,73462.29404592514,28656.287968873978
2019-05-14,102678.37570929527,74022.0877404213,28656.287968873978
2019-05-15,101691.350638628,73035.06266975403,28656.287968873978
2019-05-16,101837.14033436775,73180.85236549377,28656.287968873978
2019-05-17,102305.20132231712,73648.91335344315,28656.287968873978
2019-05-20,105159.59084534645,76503.30287647247,28656.287968873978
2019-05-21,104056.33776783943,75400.04979896545,28656.287968873978
2019-05-22,104677.76389861107,76021.47592973709,28656.287968873978
2019-05-23,104638.4152123928,75982.12724351883,28656.287968873978
2019-05-24,106697.32697987556,78041.03901100159,28656.287968873978
2019-05-27,108628.43980956078,79972.1518406868,28656.287968873978
2019-05-28,108837.66869616508,80181.3807272911,28656.287968873978
2019-05-29,108028.61234879494,79372.32437992096,28656.287968873978
2019-05-30,108001.18001151085,79344.89204263687,28656.287968873978
2019-05-31,107198.36295771599,78542.07498884201,28656.287968873978
2019-06-03,107414.56246352196,78758.27449464798,28656.287968873978
2019-06-04,107376.18980002403,78719.90183115005,28656.287968873978
2019-06-06,106006.35520243645,77350.06723356247,28656.287968873978
2019-06-07,105522.10348010063,76865.81551122665,28656.287968873978
2019-06-10,105279.894272089,76623.60630321503,28656.287968873978
2019-06-11,105668.535602808,77012.24763393402,28656.287968873978
2019-06-12,105213.34895300865,76557.06098413467,28656.287968873978
2019-06-13,104944.37708878517,76288.0891199112,28656.287968873978
2019-06-14,104261.60271668434,75605.31474781036,28656.287968873978
2019-06-17,103039.78380560875,74383.49583673477,28656.287968873978
2019-06-18,102717.81217503548,74061.5242061615,28656.287968873978
2019-06-19,101630.72638988495,72974.43842101097,28656.287968873978
2019-06-20,102631.10097050667,73974.81300163269,28656.287968873978
2019-06-21,102488.11361336708,73831.8256444931,28656.287968873978
2019-06-24,102314.16848015785,73657.88051128387,28656.287968873978
2019-06-25,102781.95922636986,74125.67125749588,28656.287968873978
2019-06-26,103569.3643682003,74913.07639932632,28656.287968873978
2019-06-27,103935.31290745735,75279.02493858337,28656.287968873978
2019-06-28,103663.59684109688,75007.3088722229,28656.287968873978
2019-07-01,104165.0004837513,75508.71251487732,28656.287968873978
2019-07-02,104568.20483493805,82665.15648770332,21903.048347234726
2019-07-03,104879.40346074104,82976.35511350632,21903.048347234726
2019-07-04,105051.88681006432,83148.83846282959,21903.048347234726
2019-07-05,103595.93818807602,81692.8898408413,21903.048347234726
2019-07-08,101623.27751159668,79720.22916436195,21903.048347234726
2019-07-09,102056.57586574554,80153.52751851082,21903.048347234726
2019-07-10,101372.19518971443,79469.1468424797,21903.048347234726
2019-07-11,101701.54565095901,79798.49730372429,21903.048347234726
2019-07-12,101921.1433134079,80018.09496617317,21903.048347234726
2019-07-15,101613.14663481712,79710.0982875824,21903.048347234726
2019-07-16,101898.45612287521,79995.40777564049,21903.048347234726
2019-07-17,101909.6835680008,80006.63522076607,21903.048347234726
2019-07-18,100804.39015245438,78901.34180521965,21903.048347234726
2019-07-19,99192.36666405201,77289.31831681728,21903.048347234726
2019-07-22,98892.9775620699,76989.92921483517,21903.048347234726
2019-07-23,98953.32802593708,77050.27967870235,21903.048347234726
2019-07-24,98280.18755066395,76377.13920342922,21903.048347234726
2019-07-25,98079.98850691319,76176.94015967846,21903.048347234726
2019-07-26,98135.7796047926,76232.73125755787,21903.048347234726
2019-07-29,97386.74104750156,75483.69270026684,21903.048347234726
2019-07-30,95742.3429441452,73839.29459691048,21903.048347234726
2019-07-31,96266.49762248993,74363.4492752552,21903.048347234726
2019-08-01,95522.85096931458,73619.80262207985,21903.048347234726
2019-08-02,95355.2302517891,73452.18190455437,21903.048347234726
2019-08-05,94116.6718672514,72213.62352001667,21903.048347234726
2019-08-06,94770.7203066349,72867.67195940018,21903.048347234726
2019-08-07,94345.22358703613,72442.1752398014,21903.048347234726
2019-08-08,95207.57946944237,73304.53112220764,21903.048347234726
2019-08-09,95884.28586792946,89421.98032140732,6462.3055465221405
2019-08-13,94574.60873246193,88112.30318593979,6462.3055465221405
2019-08-14,95440.88247895241,88978.57693243027,6462.3055465221405
2019-08-16,95375.29165577888,88912.98610925674,6462.3055465221405
2019-08-19,96008.16222381592,89545.85667729378,6462.3055465221405
2019-08-20,94916.795743227,88454.49019670486,6462.3055465221405
2019-08-21,93333.08121562004,86870.7756690979,6462.3055465221405
2019-08-22,91760.45494866371,85298.14940214157,6462.3055465221405
2019-08-23,92663.99992775917,86201.69438123703,6462.3055465221405
2019-08-26,93936.89732837677,87474.59178185463,6462.3055465221405
2019-08-27,95407.30690193176,88945.00135540962,6462.3055465221405
2019-08-28,94369.9852335453,87907.67968702316,6462.3055465221405
2019-08-29,93300.90409970284,86838.5985531807,6462.3055465221405
2019-08-30,94271.10739469528,87808.80184817314,6462.3055465221405
2019-09-03,92833.68569231033,86371.3801457882,6462.3055465221405
2019-09-04,93252.32797265053,86790.02242612839,6462.3055465221405
2019-09-05,93735.08768701553,87272.7821404934,6462.3055465221405
2019-09-06,94492.89973473549,88030.59418821335,6462.3055465221405
2019-09-09,95526.18678712845,89063.88124060631,6462.3055465221405
2019-09-11,97680.5730779171,91218.26753139496,6462.3055465221405
2019-09-12,97377.38757681847,90915.08203029633,6462.3055465221405
2019-09-13,97594.34457802773,91132.03903150558,6462.3055465221405
2019-09-16,97472.52005815506,91010.21451163292,6462.3055465221405
2019-09-17,95790.46426272392,89328.15871620178,6462.3055465221405
2019-09-18,95790.46931576729,89328.16376924515,6462.3055465221405
2019-09-19,94054.74283838272,87592.43729186058,6462.3055465221405
2019-09-20,96578.9075448513,90116.60199832916,6462.3055465221405
2019-09-23,99198.47512197495,92736.1695754528,6462.3055465221405
2019-09-24,98943.40174293518,71185.21201705933,27758.189725875854
2019-09-25,97569.57515621185,69811.385430336,27758.189725875854
2019-09-26,98219.55879497528,70461.36906909943,27758.189725875854
2019-09-27,97574.42107391357,69816.23134803772,27758.189725875854
2019-09-30,96203.87947463989,68445.68974876404,27758.189725875854
2019-10-01,95230.35874176025,67472.1690158844,27758.189725875854
2019-10-03,94893.6708726883,67135.48114681244,27758.189725875854
2019-10-04,93981.68813228607,66223.49840641022,27758.189725875854
2019-10-07,93506.64206981659,65748.45234394073,27758.189725875854
2019-10-09,94501.49399757385,66743.304271698,27758.189725875854
2019-10-10,93714.55983543396,65956.3701095581,27758.189725875854
2019-10-11,93277.47216796875,65519.282442092896,27758.189725875854
2019-10-14,93291.84792423248,65533.65819835663,27758.189725875854
2019-10-15,93208.67440509796,65450.48467922211,27758.189725875854
2019-10-16,93128.1644244194,65369.97469854355,27758.189725875854
2019-10-17,94308.21272277832,66550.02299690247,27758.189725875854
2019-10-18,95850.26028823853,68092.07056236267,27758.189725875854
2019-10-22,96039.6672449112,68281.47751903534,27758.189725875854
2019-10-23,96277.4937620163,68519.30403614044,27758.189725875854
2019-10-24,95974.0317811966,68215.84205532074,27758.189725875854
2019-10-25,95717.85405349731,67959.66432762146,27758.189725875854
2019-10-27,96546.10875415802,68787.91902828217,27758.189725875854
2019-10-29,97553.51346492767,69795.32373905182,27758.189725875854
2019-10-30,98196.02766132355,70437.8379354477,27758.189725875854
2019-10-31,98841.89144134521,71083.70171546936,27758.189725875854
2019-11-01,99690.58316326141,71932.39343738556,27758.189725875854
2019-11-04,100498.35392856598,72740.16420269012,27758.189725875854
2019-11-05,99984.68343925476,72226.4937133789,27758.189725875854
2019-11-06,100065.75943756104,72307.56971168518,27758.189725875854
2019-11-07,100864.89038181305,73106.7006559372,27758.189725875854
2019-11-08,100385.04277038574,72626.85304450989,27758.189725875854
2019-11-11,100571.40603923798,72813.21631336212,27758.189725875854
2019-11-13,99345.99533557892,71587.80560970306,27758.189725875854
2019-11-14,99158.3411617279,71400.15143585205,27758.189725875854
2019-11-15,99351.65075302124,71593.46102714539,27758.189725875854
2019-11-18,99329.71759080887,73201.26938331127,26128.448207497597
2019-11-19,100027.02003622055,73898.57182872295,26128.448207497597
2019-11-20,99998.17980659008,73869.73159909248,26128.448207497597
2019-11-21,100012.4618242979,73884.01361680031,26128.448207497597
2019-11-22,100341.96185672283,74213.51364922523,26128.448207497597
2019-11-25,101059.63460338116,74931.18639588356,26128.448207497597
2019-11-26,100993.55708503723,74865.10887753963,26128.448207497597
2019-11-27,101389.8628411293,75261.4146336317,26128.448207497597
2019-11-28,102230.65741288662,76102.20920538902,26128.448207497597
2019-11-29,102275.45265936852,76147.00445187092,26128.448207497597
2019-12-02,102106.0412632227,75977.5930557251,26128.448207497597
2019-12-03,101488.04567623138,75359.59746873379,26128.448207497597
2019-12-04,101808.96874117851,75680.52053368092,26128.448207497597
2019-12-05,101631.5298756361,75503.0816681385,26128.448207497597
2019-12-06,100471.90870440006,74343.46049690247,26128.448207497597
2019-12-09,100172.8450564146,74044.39684891701,26128.448207497597
2019-12-10,99298.64957308769,73170.2013655901,26128.448207497597
2019-12-11,99108.04067063332,72979.59246313572,26128.448207497597
2019-12-12,99379.39662504196,73250.94841754436,26128.448207497597
2019-12-13,100292.99644947052,74164.54824197292,26128.448207497597
2019-12-16,100493.8713350296,74365.423127532,26128.448207497597
2019-12-17,101037.23162722588,74908.78341972828,26128.448207497597
2019-12-18,100967.83540511131,74839.38719761372,26128.448207497597
2019-12-19,100802.21947622299,74673.7712687254,26128.448207497597
2019-12-20,100916.39899158478,74787.95078408718,26128.448207497597
2019-12-23,100847.6887344122,74719.2405269146,26128.448207497597
2019-12-24,100824.61586713791,74696.16765964031,26128.448207497597
2019-12-26,100911.85731816292,74783.40911066532,26128.448207497597
2019-12-27,101784.44247472286,73933.26101064682,27851.181464076042
2019-12-30,102278.284019351,74427.10255527496,27851.181464076042
2019-12-31,102299.37299692631,74448.19153285027,27851.181464076042
2020-01-01,102710.31032216549,74859.12885808945,27851.181464076042
2020-01-02,103954.6018551588,76103.42039108276,27851.181464076042
2020-01-03,103974.7339528799,76123.55248880386,27851.181464076042
2020-01-06,102037.02906930447,74185.84760522842,27851.181464076042
2020-01-07,102952.6029087305,75101.42144465446,27851.181464076042
2020-01-08,102440.27948129177,74589.09801721573,27851.181464076042
2020-01-09,103980.78012025356,76129.59865617752,27851.181464076042
2020-01-10,104380.68995988369,76529.50849580765,27851.181464076042
2020-01-13,105129.48147428036,77278.30001020432,27851.181464076042
2020-01-14,105114.61783969402,77263.43637561798,27851.181464076042
2020-01-15,106217.07468879223,78365.89322471619,27851.181464076042
2020-01-16,107108.92692601681,79257.74546194077,27851.181464076042
2020-01-17,107271.41564166546,79420.23417758942,27851.181464076042
2020-01-20,106975.55010163784,79124.3686375618,27851.181464076042
2020-01-21,107091.136349082,79239.95488500595,27851.181464076042
2020-01-22,106711.2155636549,78860.03409957886,27851.181464076042
2020-01-23,107575.68850171566,79724.50703763962,27851.181464076042
2020-01-24,107826.918577075,79975.73711299896,27851.181464076042
2020-01-27,107823.31263101101,79972.13116693497,27851.181464076042
2020-01-28,107042.81734788418,79191.63588380814,27851.181464076042
2020-01-29,107373.60528171062,79522.42381763458,27851.181464076042
2020-01-30,106307.10134255886,78455.91987848282,27851.181464076042
2020-01-31,105683.41633975506,77832.23487567902,27851.181464076042
2020-02-03,103212.9052413702,75361.72377729416,27851.181464076042
2020-02-04,104134.06867158413,76282.88720750809,27851.181464076042
2020-02-05,104787.32621181011,75559.61019611359,29227.716015696526
2020-02-06,105207.64475238323,75979.9287366867,29227.716015696526
2020-02-07,105651.23719394207,76423.52117824554,29227.716015696526
2020-02-10,104947.76539981365,75720.04938411713,29227.716015696526
2020-02-11,104951.32166659832,75723.6056509018,29227.716015696526
2020-02-12,104766.01612651348,75538.30011081696,29227.716015696526
2020-02-13,104333.29677093029,75105.58075523376,29227.716015696526
2020-02-14,104026.70205390453,74798.98603820801,29227.716015696526
2020-02-17,103125.82603251934,73898.11001682281,29227.716015696526
2020-02-18,102549.60024440289,73321.88422870636,29227.716015696526
2020-02-19,103517.54258525372,74289.82656955719,29227.716015696526
2020-02-20,103694.33266723156,74466.61665153503,29227.716015696526
2020-02-24,102040.21317279339,72812.49715709686,29227.716015696526
2020-02-25,102090.90992438793,72863.1939086914,29227.716015696526
2020-02-26,101405.85015285015,72178.13413715363,29227.716015696526
2020-02-27,100676.67522609234,71448.95921039581,29227.716015696526
2020-02-28,97660.00548160076,68432.28946590424,29227.716015696526
2020-03-02,97013.5232180357,67785.80720233917,29227.716015696526
2020-03-03,98485.1503828764,69257.43436717987,29227.716015696526
2020-03-04,97752.24373996258,68524.52772426605,29227.716015696526
2020-03-05,97734.1056650877,68506.38964939117,29227.716015696526
2020-03-06,96028.7817543745,66801.06573867798,29227.716015696526
2020-03-09,92983.65304839611,63755.937032699585,29227.716015696526
2020-03-11,92778.72329032421,63551.007274627686,29227.716015696526
2020-03-12,87236.70093810558,58008.98492240906,29227.716015696526
2020-03-13,88570.01360404491,59342.29758834839,29227.716015696526
2020-03-16,84971.23335826397,55743.517342567444,29227.716015696526
2020-03-17,83584.85679233074,54357.140776634216,29227.716015696526
2020-03-18,80424.06305801868,61082.601711034775,19341.46134698391
2020-03-19,77656.68793714046,58315.226590156555,19341.46134698391
2020-03-20,79074.79211461544,59733.33076763153,19341.46134698391
2020-03-23,71486.00044620037,52144.53909921646,19341.46134698391
2020-03-24,71362.1637712717,52020.702424287796,19341.46134698391
2020-03-25,72477.07383596897,53135.61248898506,19341.46134698391
2020-03-26,74588.71874463558,55247.25739765167,19341.46134698391
2020-03-27,74910.71113240719,55569.24978542328,19341.46134698391
2020-03-30,73984.25030982494,54642.788962841034,19341.46134698391
2020-03-31,75960.70675981045,56619.24541282654,19341.46134698391
2020-04-01,75556.02624428272,56214.56489729881,19341.46134698391
2020-04-03,75188.62733376026,55847.16598677635,19341.46134698391
2020-04-07,77514.95935881138,58173.49801182747,19341.46134698391
2020-04-08,78773.26016175747,59431.79881477356,19341.46134698391
2020-04-09,81477.55672442913,62136.09537744522,19341.46134698391
2020-04-13,81379.59427130222,62038.13292431831,19341.46134698391
2020-04-15,82365.7382582426,63024.2769112587,19341.46134698391
2020-04-16,83717.33229029179,64375.87094330788,19341.46134698391
2020-04-17,85739.83124887943,66398.36990189552,19341.46134698391
2020-04-20,86229.07060277462,66887.60925579071,19341.46134698391
2020-04-21,83342.77141988277,64001.310072898865,19341.46134698391
2020-04-22,83630.36417758465,64288.90283060074,19341.46134698391
2020-04-23,84355.19446098804,65013.733114004135,19341.46134698391
2020-04-24,83118.7271488905,63777.265801906586,19341.46134698391
2020-04-27,83761.46539533138,64420.00404834747,19341.46134698391
2020-04-28,84149.93830096722,64808.47695398331,19341.46134698391
2020-04-29,85294.58947169781,65953.1281247139,19341.46134698391
2020-04-30,86346.35034406185,67004.88899707794,19341.46134698391
2020-05-04,83527.79916989803,64186.33782291412,19341.46134698391
2020-05-05,82719.22483289242,63377.76348590851,19341.46134698391
2020-05-06,82667.54359328747,63326.08224630356,19341.46134698391
2020-05-07,82554.05508172512,63212.59373474121,19341.46134698391
2020-05-08,81959.07902801037,62617.61768102646,19341.46134698391
2020-05-11,81914.61663758755,62573.15529060364,19341.46134698391
2020-05-12,81173.78854548931,61832.3271985054,19341.46134698391
2020-05-13,82892.69693720341,61233.63269019127,21659.06424701214
2020-05-14,82329.09167808294,60670.027431070805,21659.06424701214
2020-05-15,82368.31740784645,60709.25316083431,21659.06424701214
2020-05-18,80005.8562553525,58346.79200834036,21659.06424701214
2020-05-19,80090.00089240074,58430.9366453886,21659.06424701214
2020-05-20,80858.8575206399,59199.79327362776,21659.06424701214
2020-05-21,81340.70310807228,59681.63886106014,21659.06424701214
2020-05-22,80674.85254645348,59015.78829944134,21659.06424701214
2020-05-26,80962.89673954248,59303.832492530346,21659.06424701214
2020-05-27,81803.82953119278,60144.76528418064,21659.06424701214
2020-05-28,82707.49125140905,61048.427004396915,21659.06424701214
2020-05-29,83514.45901870728,61855.39477169514,21659.06424701214
2020-06-01,85442.86416482925,63783.799917817116,21659.06424701214
2020-06-02,87023.94749110937,65364.88324409723,21659.06424701214
2020-06-03,88086.11777210236,66427.05352509022,21659.06424701214
2020-06-04,88347.57822930813,66688.51398229599,21659.06424701214
2020-06-05,90878.11096286774,69219.0467158556,21659.06424701214
2020-06-08,92381.6393597126,70722.57511270046,21659.06424701214
2020-06-09,91774.68789994717,70115.62365293503,21659.06424701214
2020-06-10,92427.84072506428,70768.77647805214,21659.06424701214
2020-06-11,91318.66798651218,69659.60373950005,21659.06424701214
2020-06-12,91792.63273239136,70133.56848537922,21659.06424701214
2020-06-15,91617.5237455368,69958.45949852467,21659.06424701214
2020-06-16,91985.82290613651,70326.75865912437,21659.06424701214
2020-06-17,92479.35968244076,70820.29543542862,21659.06424701214
2020-06-18,94308.86791312695,72649.8036661148,21659.06424701214
2020-06-19,95773.3564441204,74114.29219710827,21659.06424701214
2020-06-22,97366.81231856346,75707.74807155132,21659.06424701214
2020-06-23,99555.663246274,75459.08299636841,24096.580249905586
2020-06-24,98625.4576627016,74528.87741279602,24096.580249905586
2020-06-25,98661.58026993275,74565.00002002716,24096.580249905586
2020-06-26,99640.8471814394,75544.26693153381,24096.580249905586
2020-06-29,98650.34211552143,74553.76186561584,24096.580249905586
2020-06-30,98166.86840450764,74070.28815460205,24096.580249905586
2020-07-01,98545.04271233082,74448.46246242523,24096.580249905586
2020-07-02,98819.98937427998,74723.40912437439,24096.580249905586
2020-07-03,98983.64693272114,74887.06668281555,24096.580249905586
2020-07-06,99963.93643581867,75867.35618591309,24096.580249905586
2020-07-07,99679.2783766985,75582.69812679291,24096.580249905586
2020-07-08,99358.06850540638,75261.4882555008,24096.580249905586
2020-07-09,99606.91398346424,75510.33373355865,24096.580249905586
2020-07-10,99109.85857403278,75013.2783241272,24096.580249905586
2020-07-13,99164.10871994495,75067.52847003937,24096.580249905586
2020-07-14,98049.17895138264,73952.59870147705,24096.580249905586
2020-07-15,97732.12503826618,73635.5447883606,24096.580249905586
2020-07-16,98044.08455860615,73947.50430870056,24096.580249905586
2020-07-17,99475.04460537434,75378.46435546875,24096.580249905586
2020-07-20,100074.2045069933,75977.62425708771,24096.580249905586
2020-07-21,100252.44339764118,76155.8631477356,24096.580249905586
2020-07-22,100170.8434907198,76074.26324081421,24096.580249905586
2020-07-23,100937.24311459064,76840.66286468506,24096.580249905586
2020-07-24,100331.60867702961,76235.02842712402,24096.580249905586
2020-07-27,99776.20101177692,75679.62076187134,24096.580249905586
2020-07-28,100463.35401165485,76366.77376174927,24096.580249905586
2020-07-29,100797.98784649372,76701.40759658813,24096.580249905586
2020-07-30,100568.77991688251,76472.19966697693,24096.580249905586
2020-07-31,101053.1967202425,76956.61647033691,24096.580249905586
2020-08-03,100947.4974309206,76850.91718101501,24096.580249905586
2020-08-04,101920.64243900776,77824.06218910217,24096.580249905586
2020-08-05,103074.64712631702,78978.06687641144,24096.580249905586
2020-08-06,103728.86361134052,79632.28336143494,24096.580249905586
2020-08-07,104247.96354973316,80151.38329982758,24096.580249905586
2020-08-10,105889.30987560749,81792.7296257019,24096.580249905586
2020-08-11,106381.23168504238,74398.57907104492,31982.65261399746
2020-08-12,106558.68159806728,74576.02898406982,31982.65261399746
2020-08-13,107849.29727256298,75866.64465856552,31982.65261399746
2020-08-14,107614.694383502,75632.04176950455,31982.65261399746
2020-08-17,109122.57817161083,77139.92555761337,31982.65261399746
2020-08-18,109891.82174837589,77909.16913437843,31982.65261399746
2020-08-19,110834.59337389469,78851.94075989723,31982.65261399746
2020-08-20,111723.09309136868,79740.44047737122,31982.65261399746
2020-08-21,112612.30421960354,80629.65160560608,31982.65261399746
2020-08-24,113566.2728227377,81583.62020874023,31982.65261399746
2020-08-25,113888.58643090725,81905.93381690979,31982.65261399746
2020-08-26,114412.75295770168,82430.10034370422,31982.65261399746
2020-08-27,114455.17848718166,82472.5258731842,31982.65261399746
2020-08-28,114399.32977092266,82416.6771569252,31982.65261399746
2020-08-31,110910.46540796757,78927.81279397011,31982.65261399746
2020-09-01,111189.74113976955,79207.0885257721,31982.65261399746
2020-09-02,112405.24720537663,80422.59459137917,31982.65261399746
2020-09-03,112866.43826806545,80883.785654068,31982.65261399746
2020-09-04,111428.36259114742,79445.70997714996,31982.65261399746
2020-09-07,111170.76770532131,79188.11509132385,31982.65261399746
2020-09-08,110296.85279738903,78314.20018339157,31982.65261399746
2020-09-09,109615.97152888775,77633.31891489029,31982.65261399746
2020-09-10,110564.52057921886,78581.8679652214,31982.65261399746
2020-09-11,110887.25963962078,78904.60702562332,31982.65261399746
2020-09-14,113195.2774027586,81212.62478876114,31982.65261399746
2020-09-15,114240.45318973064,82257.80057573318,31982.65261399746
2020-09-16,114625.32379806042,82642.67118406296,31982.65261399746
2020-09-17,113897.0038331747,81914.35121917725,31982.65261399746
2020-09-18,113817.15618288517,88817.52147865295,24999.634704232216
2020-09-21,110118.74795210361,85119.1132478714,24999.634704232216
2020-09-22,108763.52545416355,83763.89074993134,24999.634704232216
2020-09-23,108492.49228918552,83492.85758495331,24999.634704232216
2020-09-24,106119.34093344212,81119.7062292099,24999.634704232216
2020-09-25,108673.87272465229,83674.23802042007,24999.634704232216
2020-09-28,111253.09447920322,86253.45977497101,24999.634704232216
2020-09-29,110599.04640877247,85599.41170454025,24999.634704232216
2020-09-30,110445.20678818226,85445.57208395004,24999.634704232216
2020-10-01,111167.61587297916,86167.98116874695,24999.634704232216
2020-10-05,111711.69146978855,86712.05676555634,24999.634704232216
2020-10-06,112754.63385641575,87754.99915218353,24999.634704232216
2020-10-07,112226.40891706944,87226.77421283722,24999.634704232216
2020-10-08,112387.9988013506,87388.36409711838,24999.634704232216
2020-10-09,112361.67144072056,87362.03673648834,24999.634704232216
2020-10-12,111384.2672315836,86384.63252735138,24999.634704232216
2020-10-13,110807.20925056934,85807.57454633713,24999.634704232216
2020-10-14,110617.92053091526,85618.28582668304,24999.634704232216
2020-10-15,109197.7154995203,84198.08079528809,24999.634704232216
2020-10-16,109997.47768080235,84997.84297657013,24999.634704232216
2020-10-19,111227.05750954151,86227.4228053093,24999.634704232216
2020-10-20,111716.4249984026,86716.79029417038,24999.634704232216
2020-10-21,112527.03500330448,87527.40029907227,24999.634704232216
2020-10-22,113122.96619808674,88123.33149385452,24999.634704232216
2020-10-23,113571.86189806461,88572.2271938324,24999.634704232216
2020-10-26,112707.81608116627,87708.18137693405,24999.634704232216
2020-10-27,113118.39445745945,88118.75975322723,24999.634704232216
2020-10-28,112471.11196959019,87471.47726535797,24999.634704232216
2020-10-29,112926.25023186207,84398.53236198425,28527.717869877815
2020-10-30,112931.44385540485,84403.72598552704,28527.717869877815
2020-11-02,112963.460952878,84435.74308300018,28527.717869877815
2020-11-03,112946.25681126118,84418.53894138336,28527.717869877815
2020-11-04,113372.43003809452,84844.7121682167,28527.717869877815
2020-11-05,114716.95221579075,86189.23434591293,28527.717869877815
2020-11-06,115004.19420063496,86476.47633075714,28527.717869877815
2020-11-09,115972.72525894642,87445.0073890686,28527.717869877815
2020-11-10,115641.9410225153,87114.22315263748,28527.717869877815
2020-11-11,116090.3921996355,87562.67432975769,28527.717869877815
2020-11-12,116686.96841394901,88159.2505440712,28527.717869877815
2020-11-13,116719.3945299387,88191.67666006088,28527.717869877815
2020-11-14,117473.09065926075,88945.37278938293,28527.717869877815
2020-11-17,118095.99451267719,89568.27664279938,28527.717869877815
2020-11-18,119104.41344702244,90576.69557714462,28527.717869877815
2020-11-19,119070.11060631275,90542.39273643494,28527.717869877815
2020-11-20,119366.50761711597,90838.78974723816,28527.717869877815
2020-11-23,121150.69952595234,92622.98165607452,28527.717869877815
